#,Prefectural Development Bureau,AMeDAS station number,"Surface station station number (in the data,  it has 47 at the beginning)",Type,Type of Observation Instrument,Observation_Precipitation,Observation_Temperature,Observation_wind_direction,Wind Speed,Relative humidity,Sunshine hours (ES is estimated from meteorological satellite data),Observation_Depth of snowfall,Station name_Roman alphabet,Latitude (degree),Latitude (minutes),Longitude(degree),Longitude (minutes),Height above sea level (m),Height of anemometer (m),Height of thermometer (m),Observation start date,Observation end date,Remark 1,Remark 2
752,NIIGATA,54501,-,4,Wired Robot Weather Station,Y,Y,Y,Y,N,ES,Y,NAGAOKA,37,27,138,49.4,23,9.5,3,#1976.2.24,-,54920,湿度を除く
753,NIIGATA,54506,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,N,TOCHIO,37,28.5,138,59.5,83,-,-,#,-,-,-
754,NIIGATA,54541,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,Y,KASHIWAZAKI,37,21.1,138,33.2,7,10,2.5,#1978.11.15,-,54925,-
755,NIIGATA,54566,-,4,Wired Robot Weather Station,Y,Y,Y,Y,N,ES,Y,IRIHIROSE,37,20.8,139,2.6,222,10,5.4,(1975.5.21)1978.11.17,-,54930,湿度を除く
756,NIIGATA,54586,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,OGATA,37,13.5,138,19.5,13,10,2.3,1978.11.14,-,-,-
757,NIIGATA,54606,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,N,OGUNI,37,17.5,138,42.1,83,-,-,1977.6.21,-,-,-
758,NIIGATA,54616,-,4,Wired Robot Weather Station,Y,Y,Y,Y,N,ES,Y,KOIDE,37,13.6,138,57.8,98,10,4,#1978.11.17,-,54935,湿度を除く
759,NIIGATA,54621,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,N,OYU,37,12.3,139,3.7,240,-,-,1981.5.22,-,-,-
760,NIIGATA,54651,47612,M,Ground Weather Observation Equipment,Y,Y,Y,Y,Y,Y,Y,TAKADA,37,6.4,138,14.8,13,18,-,#1978.3.11,-,54937,-
761,NIIGATA,54661,-,4,Wired Robot Weather Station,Y,Y,Y,Y,N,ES,Y,YASUZUKA,37,6.4,138,27.4,126,6.5,3.5,#1978.11.15,-,54940,湿度を除く
762,NIIGATA,54666,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,N,KAWADANI,37,12,138,31,206,-,-,1985.6.14,-,-,-
763,NIIGATA,54671,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,N,MATSUDAI,37,7.9,138,36.4,210,-,-,1977.6.21,-,-,-
764,NIIGATA,54676,-,4,Wired Robot Weather Station,Y,Y,Y,Y,N,ES,Y,TOKAMACHI,37,8.6,138,43.6,170,10,4.5,#1978.11.16,-,54945,湿度を除く
765,NIIGATA,54711,-,4,Wired Robot Weather Station,Y,Y,Y,Y,N,ES,N,ITOIGAWA,37,2.6,137,52.5,8,10,2.5,#1978.11.13,-,-,湿度を除く
766,NIIGATA,54721,-,4,Wired Robot Weather Station,Y,Y,Y,Y,N,ES,Y,NO,37,5,138,1.4,55,10.3,3.5,#1978.11.13,-,54950,湿度を除く
767,NIIGATA,54737,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,N,DOGATA,37,1.8,138,20.6,255,-,-,1985.6.14,-,-,-
768,NIIGATA,54761,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,N,SHIOZAWA,37,2.3,138,50.8,195,-,-,1983.6.14,-,-,-
769,NIIGATA,54816,-,4,Wired Robot Weather Station,Y,Y,Y,Y,N,ES,Y,SEKIYAMA,36,56,138,13.3,350,10,4.3,(1975.5.14)1978.11.14,-,54955,湿度を除く
770,NIIGATA,54836,-,4,Wired Robot Weather Station,Y,Y,Y,Y,N,ES,Y,TSUNAN,36,59.8,138,41,452,10,4.9,#1978.11.16,-,54965,湿度を除く
771,NIIGATA,54841,-,4,Wired Robot Weather Station,Y,Y,Y,Y,N,ES,Y,YUZAWA,36,56.5,138,48.6,340,10,4,#1978.11.18,-,54960,湿度を除く
772,NIIGATA,54876,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,N,HIRAIWA,36,52.8,137,52,281,-,-,1978.11.10,-,-,-
773,NIIGATA,54892,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,N,TARUMOTO,36,53.4,138,16.5,633,-,-,1985.6.13,-,-,-
774,TOYAMA,55022,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,Y,ASAHI,36,56.2,137,33.8,43,10.1,2,19909.9.27,-,55900,-
775,TOYAMA,55041,-,4,Wired Robot Weather Station,Y,Y,Y,Y,N,ES,Y,HIMI,36,51.8,136,57.6,7,10.2,1.6,1978.11.18,-,55915,湿度を除く
776,TOYAMA,55056,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,Y,UOZU,36,49.3,137,25.7,48,10.2,1.8,#1978.11.16,-,55905,-
777,TOYAMA,55063,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,N,UNAZUKI,36,50.8,137,33.4,160,-,-,1984.6.21,-,-,-
778,TOYAMA,55091,47606,M,Ground Weather Observation Equipment,Y,Y,Y,Y,Y,Y,Y,FUSHIKI,36,47.5,137,3.3,12,15.3,-,#1975.12.12,-,55907,-
779,TOYAMA,55102,47607,M,Ground Weather Observation Equipment,Y,Y,Y,Y,Y,Y,Y,TOYAMA,36,42.5,137,12.1,9,20,-,1986.1.30,-,55908,-
780,TOYAMA,55141,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,Y,TONAMI,36,36.6,136,57.3,69,6.5,2.1,#1976.4.1,-,55910,-
781,TOYAMA,55151,-,M,Ground Weather Observation Equipment,Y,Y,Y,Y,Y,N,Y,AKIGASHIMA,36,38.9,137,11.2,24,10,-,2003.1.1,-,55925,日照・湿度・気圧を除く
782,TOYAMA,55156,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,N,OYAMA,36,36.5,137,17,128,-,-,1984.6.28,-,-,-
783,TOYAMA,55166,-,4,Wired Robot Weather Station,Y,Y,Y,Y,N,ES,N,KAMIICHI,36,40.2,137,25.4,296,10,2.8,1978.11.15,-,-,湿度を除く
784,TOYAMA,55191,-,4,Wired Robot Weather Station,Y,Y,Y,Y,N,ES,N,FUKUMITSU,36,32.7,136,52.3,91,10,2.4,#1978.11.17,-,-,湿度を除く
785,TOYAMA,55206,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,YATSUO,36,34.2,137,9.5,124,10,2.5,#1976.2.27,-,-,-
786,TOYAMA,55217,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,N,TATEYAMAASHIKURA,36,34.6,137,23.1,379,-,-,19902.3.29,-,-,-
787,TOYAMA,55252,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,N,GOKAYAMA,36,25.8,136,56.5,357,-,-,2004.10.19,-,-,-
788,TOYAMA,55267,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,Y,-,36,28.4,137,14.2,215,-,-,1996.10.28,-,55920,-
789,ISHIKAWA,56036,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,Y,SUZU,37,26.8,137,17.2,4,7.5,2,#1978.11.20,-,56900,-
790,ISHIKAWA,56052,47600,M,Ground Weather Observation Equipment,Y,Y,Y,Y,Y,Y,Y,WAJIMA,37,23.4,136,53.7,5,28.1,-,1986.6.20,-,56903,-
791,ISHIKAWA,56081,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,N,MONZEN,37,15.7,136,43.7,11,-,-,#,-,-,-
792,ISHIKAWA,56093,-,M,Ground Weather Observation Equipment,Y,Y,Y,Y,Y,N,N,MII,37,17.6,136,57.7,219,10,-,2003.7.7,-,-,日照・湿度・気圧を除く
793,ISHIKAWA,56116,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,TOGI,37,8.6,136,43.5,6,8.5,2,#1978.11.21,-,-,-
794,ISHIKAWA,56146,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,Y,NANAODAINI,37,1.8,136,59.5,58,10,1.5,#1978.11.21,-,56905,-
795,ISHIKAWA,56176,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,HAKUI,36,53.6,136,46.6,15,19.5,2,#1978.11.22,-,-,-
796,ISHIKAWA,56186,-,4,Wired Robot Weather Station,Y,Y,Y,Y,N,ES,N,UNOKE,36,42.7,136,41.5,42,10,2,#1978.11.22,-,-,湿度を除く
797,ISHIKAWA,56192,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,N,OSHIMIZU,36,47.3,136,46.1,90,-,-,2003.8.12,-,-,-
798,ISHIKAWA,56227,47605,M,Ground Weather Observation Equipment,Y,Y,Y,Y,Y,Y,Y,KANAZAWA,36,35.3,136,38,6,48.4,-,1991.10.23,-,56907,-
799,ISHIKAWA,56232,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,N,IOZEN,36,31.2,136,44.7,420,-,-,2003.7.29,-,-,-
800,ISHIKAWA,56276,-,4,Wired Robot Weather Station,Y,Y,Y,Y,N,ES,N,KOMATSU,36,22.9,136,26.1,3,10,2,1978.12.1,-,-,湿度を除く
801,ISHIKAWA,56286,-,4,Wired Robot Weather Station,Y,Y,Y,Y,N,ES,Y,TORIGOE,36,23.8,136,37.2,136,10,2.5,(1975.5.7)1978.11.24,-,56910,湿度を除く
802,ISHIKAWA,56301,-,4,Wired Robot Weather Station,Y,Y,Y,Y,N,ES,Y,YAMANAKA,36,15.7,136,23.8,65,10,2,#1978.11.27,-,56915,湿度を除く
803,ISHIKAWA,56346,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,N,SHIRAMINE,36,10.8,136,37.5,470,-,-,1977.7.13,-,-,-
804,ISHIKAWA,56401,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,N,HEGURAJIMA,37,51,136,55.1,8,-,-,19906.8.19,-,-,-
805,FUKUI,57001,-,4,Wired Robot Weather Station,Y,Y,Y,Y,N,ES,N,MIKUNI,36,14.6,136,10.4,34,9.9,2,(1975.6.24)1978.11.27,-,-,湿度を除く
806,FUKUI,57026,-,M,Ground Weather Observation Equipment,Y,Y,Y,Y,Y,N,N,HARUE,36,8.5,136,13.4,5,10,-,2003.1.1,-,-,日照・湿度・気圧を除く
807,FUKUI,57051,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,KOSHINO,36,0.7,135,59.4,30,9.9,1.5,1978.11.27,-,-,-
808,FUKUI,57066,47616,M,Ground Weather Observation Equipment,Y,Y,Y,Y,Y,Y,Y,FUKUI,36,3.3,136,13.3,9,26.1,-,#1975.3.15,-,57903,-
809,FUKUI,57071,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,N,MIYAMA,35,59.9,136,21.5,70,-,-,1975.5.7,-,-,-
810,FUKUI,57082,-,4,Wired Robot Weather Station,Y,Y,Y,Y,N,ES,N,KATSUYAMA,36,2.3,136,31.3,196,9,3.5,1993.10.18,-,-,湿度を除く
811,FUKUI,57106,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,Y,TAKEFU,35,54.3,136,10.4,32,-,-,2005.10.27,-,57920,-
812,FUKUI,57121,-,4,Wired Robot Weather Station,Y,Y,Y,Y,N,ES,Y,ONO,35,58.3,136,29.8,182,6.4,3.5,#1976.3.2,-,57905,湿度を除く
813,FUKUI,57176,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,Y,KUZURYU,35,54.5,136,40.1,436,-,-,1982.6.1,-,57900,-
814,FUKUI,57206,-,4,Wired Robot Weather Station,Y,Y,Y,Y,N,ES,Y,IMAJO,35,46,136,12,128,10,2.5,#1978.11.28,-,57910,湿度を除く
815,FUKUI,57248,47631,M,Ground Weather Observation Equipment,Y,Y,Y,Y,Y,Y,Y,TSURUGA,35,39.2,136,3.7,2,28,-,1988.2.12,-,57913,-
816,FUKUI,57286,-,4,Wired Robot Weather Station,Y,Y,Y,Y,N,ES,N,MIHAMA,35,36,135,55,10,10,2,(1975.5.19)1978.11.28,-,-,湿度を除く
817,FUKUI,57311,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,N,OI,35,28.8,135,37,3,-,-,1995.11.10,-,-,-
818,FUKUI,57317,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,Y,OBAMA,35,29,135,46.9,10,24.9,2,1992.11.2,-,57915,-
819,SHIGA,60026,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,Y,YANAGASE,35,34.9,136,11.3,220,-,-,1976.4.27,-,60900,-
820,SHIGA,60051,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,Y,IMAZU,35,24.7,136,1.7,88,9.9,1.5,#1978.11.16,-,60905,-
821,SHIGA,60061,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,TORAHIME,35,25.4,136,14.5,95,10,1.5,(1975.5.7)1978.11.17,-,-,-
822,SHIGA,60081,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,N,KUTSUKIHERA,35,18.5,135,49.8,380,-,-,2005.12.6,-,-,-
823,SHIGA,60102,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,Y,SANTO,35,23,136,20.6,147,6.4,1.5,2001.3.30,-,60911,-
824,SHIGA,60116,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,KITAKOMATSU,35,14.1,135,57.4,90,9.9,1.5,#1978.11.16,-,-,-
825,SHIGA,60131,47761,M,Ground Weather Observation Equipment,Y,Y,Y,Y,Y,Y,Y,HIKONE,35,16.5,136,14.6,87,19.7,-,#1975.3.14,-,60915,-
826,SHIGA,60161,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,N,OMI-HACHIMAN,35,7.6,136,5.5,90,-,-,#,-,-,-
827,SHIGA,60196,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,GAMO,35,3.7,136,11.4,128,6.5,1.5,(1975.5.2)1978.12.20,-,-,-
828,SHIGA,60216,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,Y,OTSU,34,59.5,135,54.7,86,9.9,1.5,1977.12.22,-,60920,-
829,SHIGA,60226,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,SHIGARAKI,34,54.8,136,4.8,265,10,1.5,(1975.5.2)1978.12.20,-,-,-
830,SHIGA,60236,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,TSUCHIYAMA,34,56.3,136,16.7,248,10,1.5,#1978.12.21,-,-,-
831,KYOTO,61001,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,TAIZA,35,44.2,135,5.2,42,11.2,1.5,(1975.5.2)1977.2.28,-,-,-
832,KYOTO,61031,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,Y,MINEYAMATAMBA,35,37.1,135,4.3,23,-,-,#,-,61900,-
833,KYOTO,61076,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,MIYAZU,35,33,135,14.1,2,10.5,1.5,#1978.11.15,-,-,-
834,KYOTO,61096,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,N,SAKAURA,35,25.1,135,5.2,223,-,-,19905.5.29,-,-,-
835,KYOTO,61111,47750,M,Ground Weather Observation Equipment,Y,Y,Y,Y,Y,Y,Y,MAIZURU,35,27,135,19,2,41.6,-,#1975.3.26,-,61905,-
836,KYOTO,61151,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,N,KOYAOKA,35,22.9,135,27.2,175,-,-,1977.6.28,-,-,-
837,KYOTO,61187,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,FUKUCHIYAMA,35,18.7,135,6.8,17,9.5,1.5,2005.12.8,-,-,-
838,KYOTO,61192,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,N,MIWA,35,13,135,13.9,105,-,-,1982.6.2,-,-,-
839,KYOTO,61196,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,N,AYABEYAMAGA,35,17.8,135,18.9,87,-,-,2021.3.4,-,-,-
840,KYOTO,61201,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,N,WACHI,35,15.6,135,23.7,95,-,-,1975.5.2,-,-,-
841,KYOTO,61206,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,Y,MIYAMA,35,16.5,135,33,200,9.9,1.5,1978.11.15,-,61910,-
842,KYOTO,61241,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,N,SHUCHI,35,10.6,135,25.2,150,-,-,1982.5.26,-,-,-
843,KYOTO,61242,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,SONOBE,35,6.5,135,27.3,134,9.2,1.5,2002.3.6,-,-,-
844,KYOTO,61251,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,N,KEIHOKU,35,10.9,135,39.7,260,-,-,1975.4.24,-,-,-
845,KYOTO,61286,47759,M,Ground Weather Observation Equipment,Y,Y,N,N,N,Y,Y,KYOTO,35,0.8,135,43.9,41,-,-,19900.3.27,-,61915,気温、雨、日照
846,KYOTO,61286,47759,M,Ground Weather Observation Equipment,N,N,Y,Y,N,Y,Y,KYOTO,35,0.7,135,44.1,36,17.7,-,19900.3.27,-,-,風
847,KYOTO,61306,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,N,NAGAOKAKYO,34,55.8,135,40.7,71,-,-,1975.5.20,-,-,-
848,KYOTO,61326,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,TANABE,34,49.8,135,45.6,20,9.9,1.5,#1978.12.19,-,-,-
849,OSAKA,62016,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,NOSE,34,56.9,135,27.3,235,9.9,1.5,#1977.3.7,-,-,-
850,OSAKA,62037,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,N,IBARAKI,34,51.6,135,33.6,78,-,-,19901.12.18,-,-,-
851,OSAKA,62046,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,HIRAKATA,34,48.5,135,40.3,26,9.9,1.5,(1975.5.31)1977.3.2,-,-,-
852,OSAKA,62051,-,M,Ground Weather Observation Equipment,Y,Y,Y,Y,Y,N,N,TOYONAKA,34,47,135,26.3,12,10,-,#1977.3.9,-,-,日照・湿度・気圧を除く
853,OSAKA,62078,47772,M,Ground Weather Observation Equipment,Y,Y,N,N,N,Y,Y,OSAKA,34,40.9,135,31.1,23,-,-,1999.2.24,-,62900,気温、雨、日照
854,OSAKA,62078,47772,M,Ground Weather Observation Equipment,N,N,Y,Y,N,Y,Y,OSAKA,34,40.5,135,32.8,1,24,-,1999.2.24,-,-,風
855,OSAKA,62081,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,IKOMAYAMA,34,40.5,135,40.6,626,9.3,1.5,#1976.2.12,-,-,-
856,OSAKA,62091,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,SAKAI,34,33.3,135,29.1,20,10,1.5,(1975.5.30)1977.3.3,-,-,-
857,OSAKA,62096,-,M,Ground Weather Observation Equipment,Y,Y,Y,Y,Y,N,N,YAO,34,35.8,135,36,10,10,-,2003.1.1,-,-,日照・湿度・気圧を除く
858,OSAKA,62101,-,M,Ground Weather Observation Equipment,Y,Y,Y,Y,Y,N,N,KANKUJIMA,34,26,135,13.9,5,10,-,2003.1.1,-,-,日照・湿度・気圧を除く
859,OSAKA,62111,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,N,KAWACHINAGANO,34,25.4,135,32.6,160,-,-,#,-,-,-
860,OSAKA,62131,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,KUMATORI,34,23.1,135,21,68,9.9,1.5,#1977.3.4,-,-,-
861,HYOGO,63016,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,Y,KASUMI,35,37.5,134,37.6,5,9.2,2,#1976.4.1,-,63900,-
862,HYOGO,63032,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,N,ONSEN,35,31.7,134,28.8,233,-,-,2006.12.5,-,-,-
863,HYOGO,63051,47747,M,Ground Weather Observation Equipment,Y,Y,Y,Y,Y,Y,Y,TOYO-OKA,35,32.1,134,49.3,3,16,-,#1975.3.29,-,63905,-
864,HYOGO,63071,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,Y,MURAOKA,35,25.9,134,35,540,6.4,2.5,2005.12.14,-,63911,-
865,HYOGO,63111,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,N,OYA,35,19.9,134,39.9,150,-,-,1975.5.2,-,-,-
866,HYOGO,63116,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,N,YOKA,35,23.9,134,44.4,183,-,-,2005.7.4,-,-,-
867,HYOGO,63121,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,Y,WADAYAMA,35,19.4,134,50.9,80,9.9,1.5,#1977.12.20,-,63915,-
868,HYOGO,63201,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,IKUNO,35,10,134,47.5,320,10.7,1.5,#1978.11.13,-,-,-
869,HYOGO,63216,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,KAIBARA,35,8.2,135,3.9,98,10.1,1.5,#1978.12.20,-,-,-
870,HYOGO,63241,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,N,SAYO,35,1,134,22.1,120,-,-,1976.12.20,-,-,-
871,HYOGO,63251,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,ICHINOMIYA,35,5.8,134,35.1,195,10,1.5,#1978.11.13,-,-,-
872,HYOGO,63321,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,FUKUSAKI,34,57,134,44.9,72,13.9,1.5,(1975.5.2)1977.12.19,-,-,-
873,HYOGO,63331,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,NISHIWAKI,34,59.9,134,59.8,72,6.5,1.5,(1975.5.1)1978.12.21,-,-,-
874,HYOGO,63346,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,N,HATSUKAGAWA,35,1.5,135,17.6,330,-,-,#,-,-,-
875,HYOGO,63366,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,KAMIGORI,34,51.5,134,22.4,20,13.1,1.5,1978.12.26,-,-,-
876,HYOGO,63383,47769,M,Ground Weather Observation Equipment,Y,Y,Y,Y,Y,Y,N,HIMEJI,34,50.3,134,40.2,38,16.2,-,19900.11.21,-,-,-
877,HYOGO,63411,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,SANDA,34,53.7,135,12.7,150,21.6,1.5,(1975.5.2)1978.12.20,-,-,-
878,HYOGO,63461,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,MIKI,34,46.6,135,0.8,145,10,1.5,1977.12.19,-,-,-
879,HYOGO,63477,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,N,NISHINOMIYA,34,45,135,20.1,38,-,-,2006.3.6,-,-,-
880,HYOGO,63491,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,IESHIMA,34,40.3,134,31.6,88,6.5,1.5,1978.12.25,-,-,-
881,HYOGO,63496,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,AKASHI,34,41.2,134,52.6,3,28.6,1.5,1992.3.23,-,-,-
882,HYOGO,63517,-,M,Ground Weather Observation Equipment,Y,Y,Y,Y,Y,N,N,KOBE-KUKO,34,37.9,135,13.4,5,10,-,2006.2.16,-,-,日照・湿度・気圧を除く
883,HYOGO,63518,47770,M,Ground Weather Observation Equipment,Y,Y,N,N,N,Y,Y,KOBE,34,41.8,135,12.7,5,-,-,2007.3.28,-,63950,気温、雨
884,HYOGO,63518,47770,M,Ground Weather Observation Equipment,N,N,Y,Y,N,Y,Y,KOBE,34,40.9,135,13.2,3,16,-,2007.3.28,-,-,風、日照
885,HYOGO,63551,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,GUNGE,34,28,134,50.9,5,9.2,1.5,(1975.5.2)1978.12.22,-,-,-
886,HYOGO,63571,47776,M,Ground Weather Observation Equipment,Y,Y,Y,Y,Y,Y,N,SUMOTO,34,18.6,134,50.9,69,14.6,-,19909.11.30,-,-,-
887,HYOGO,63588,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,NANDAN,34,13.1,134,43.2,5,9.6,1.5,2004.1.30,-,-,-
888,NARA,64036,47780,M,Ground Weather Observation Equipment,Y,Y,N,N,N,Y,Y,NARA,34,40.4,135,50.2,102,-,-,#1975.3.19,-,64900,気温、雨
889,NARA,64036,47780,M,Ground Weather Observation Equipment,N,N,Y,Y,N,Y,Y,NARA,34,40.4,135,49.9,90,20.1,-,#1975.3.19,-,-,風、日照
890,NARA,64041,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,HARI,34,36.3,135,57.1,468,9.9,1.5,#1978.12.22,-,-,-
891,NARA,64056,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,N,TAWARAMOTO,34,33.3,135,47.1,50,-,-,#,-,-,-
892,NARA,64076,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,N,SONI,34,31.3,136,9.5,610,-,-,#,-,-,-
893,NARA,64091,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,N,TAIMA,34,29.3,135,42.2,141,-,-,1981.8.24,-,-,-
894,NARA,64101,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,OUDA,34,29.3,135,55.9,349,10,1.5,#1978.12.22,-,-,-
895,NARA,64127,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,GOJO,34,22.8,135,43.8,190,9.4,1.5,2005.12.19,-,-,-
896,NARA,64136,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,N,YOSHINO,34,22.7,135,54,188,-,-,1991.1.16,-,-,-
897,NARA,64161,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,N,TENKAWA,34,16.2,135,53,840,-,-,19902.3.25,-,-,-
898,NARA,64206,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,KAMIKITAYAMA,34,8.2,136,0.3,334,10,1.5,(1975.5.1)1978.12.26,-,-,-
899,NARA,64227,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,KAZEYA,34,2.7,135,47.2,301,6.5,1.5,1977.12.20,-,-,-
900,NARA,64236,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,N,SHIMOKITAYAMA,34,0.2,135,58,249,-,-,19906.7.31,-,-,-
901,NARA,64262,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,N,KUZUKAWA,33,57.2,135,51.4,396,-,-,2021.1.20,-,-,-
902,WAKAYAMA,65021,-,R,Wired Robot Rain Gauge,Y,N,N,N,N,N,N,KATSURAGISAN,34,20.8,135,26.2,840,-,-,#,-,-,-
903,WAKAYAMA,65026,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,KATSURAGI,34,18.6,135,31.7,142,9.4,1.5,1979.1.8,-,-,-
904,WAKAYAMA,65036,-,4,Wired Robot Weather Station,Y,Y,Y,Y,Y,ES,N,TOMOGASHIMA,34,16.8,134,59.9,44,9.3,1.5,1998.3.18,-,-,-
905,WAKAYAMA,65042,47777,M,Ground Weather Observation Equipment,Y,Y,N,N,N,Y,Y,WAKAYAMA,34,13.7,135,9.8,14,-,-,1993.12.1,-,65900,気温、雨
